Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
9697,0.75,Very Good,J,SI1,63.1,57.0,5.79,5.74,3.64,1958
3559,1.1,Premium,G,VS2,62.8,58.0,6.6,6.58,4.14,6387
8157,4.0,Very Good,I,I1,63.3,58.0,10.01,9.94,6.31,15984
23136,1.07,Premium,J,VS2,62.8,57.0,6.54,6.49,4.09,4224
3621,0.64,Ideal,F,VS2,62.5,56.0,5.55,5.53,3.46,2074
20161,1.13,Ideal,G,VS2,62.7,56.0,6.61,6.65,4.16,6891
17723,0.71,Very Good,J,SI2,,58.0,5.67,5.76,3.49,1764
26676,0.41,Premium,F,VVS1,61.3,59.0,4.79,4.73,2.92,1356
5849,0.9,Very Good,I,VS1,62.2,58.0,6.13,6.18,3.83,3644
3659,0.5,Very Good,G,SI1,,52.0,5.1,5.15,3.2,1153
22705,0.52,Ideal,F,VVS2,62.0,55.0,5.16,5.2,3.21,2168
3657,0.39,Premium,G,VS2,60.4,61.0,4.73,4.71,2.85,942
14203,1.0,Premium,I,SI2,62.6,56.0,6.4,6.34,3.99,3830
12964,1.1,Ideal,J,VS2,62.4,55.0,6.59,6.64,4.13,4537
2399,0.34,Ideal,H,IF,61.8,54.0,4.51,4.55,2.8,863
6467,1.52,Very Good,D,SI2,60.9,59.0,7.35,7.4,4.49,9343
1576,1.01,Ideal,H,SI1,61.0,56.0,6.48,6.43,3.94,5062
25665,0.32,Premium,H,VVS2,,58.0,4.33,4.37,2.71,645
13309,0.3,Premium,D,VS2,60.9,58.0,4.32,4.35,2.64,710
5269,0.79,Very Good,G,SI1,60.6,57.0,5.98,6.06,3.65,2793
14376,0.31,Ideal,H,VS2,61.4,56.0,4.38,4.42,2.7,646
5784,0.36,Premium,F,SI1,61.6,60.0,4.54,4.61,2.82,600
3728,0.78,Very Good,G,VS2,62.6,58.0,5.81,5.89,3.66,3113
19841,0.77,Good,F,SI1,63.2,57.0,5.82,5.85,3.69,2642
5667,0.39,Ideal,E,IF,61.3,56.0,4.71,4.75,2.9,1333
2783,1.2,Ideal,I,I1,61.9,56.0,6.82,6.85,4.23,3505
24371,0.41,Ideal,F,VS2,61.8,56.0,4.8,4.78,2.96,1107
21085,0.3,Premium,D,SI1,62.2,58.0,4.31,4.28,2.67,709
17097,1.05,Premium,E,SI1,61.8,56.0,6.57,6.5,4.04,5821
3935,0.83,Ideal,I,SI2,61.2,59.0,6.03,6.06,3.7,2444
19552,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,10419
17038,0.34,Ideal,D,VS2,61.6,55.0,4.54,4.48,2.78,881
3466,0.55,Ideal,F,VS2,61.4,57.0,5.26,5.3,3.24,2026
13141,0.33,Ideal,G,VS2,62.2,56.0,4.47,4.44,2.77,743
14324,0.5,Very Good,D,SI1,58.8,60.0,5.17,5.23,3.06,1436
12173,1.54,Ideal,I,SI2,60.3,59.0,7.43,7.46,4.49,8092
1885,0.3,Premium,G,VS1,62.0,60.0,4.28,4.23,2.64,776
12994,0.3,Ideal,G,VVS1,62.3,54.0,4.33,4.31,2.69,1013
18335,1.01,Very Good,F,SI1,62.0,56.0,6.41,6.47,3.99,5107
17133,1.24,Ideal,H,SI2,62.0,56.0,6.9,6.87,4.27,5902
21268,1.55,Premium,J,VS1,62.6,59.0,7.4,7.35,4.62,8749
7416,0.57,Good,F,VS2,62.8,62.0,5.22,5.25,3.29,1642
24416,0.7,Premium,F,VVS2,62.2,56.0,5.72,5.63,3.53,3018
15557,0.41,Very Good,E,SI2,63.0,57.0,4.7,4.73,2.97,638
15490,0.67,Very Good,G,VVS1,62.0,56.0,5.6,5.62,3.48,3178
3578,0.58,Ideal,F,SI1,60.9,55.0,5.39,5.41,3.29,1569
12566,1.09,Ideal,D,SI1,62.7,56.0,6.55,6.59,4.12,6133
11227,0.51,Very Good,E,SI1,60.9,57.0,5.17,5.2,3.16,1357
17062,0.51,Good,D,SI1,64.0,58.0,5.06,5.03,3.23,1349
13323,1.07,Very Good,J,VVS2,60.0,60.0,6.57,6.59,3.95,5661
11279,0.3,Ideal,G,SI1,62.0,58.0,4.27,4.29,2.65,477
17931,0.72,Ideal,G,SI2,62.3,54.0,5.76,5.79,3.6,2295
21168,1.0,Premium,E,VS2,61.8,62.0,6.47,6.44,3.99,6860
6495,1.5,Very Good,H,SI2,61.3,59.0,7.38,7.41,4.53,7774
3672,1.27,Premium,E,SI1,60.9,59.0,7.03,6.97,4.26,7980
11448,0.36,Ideal,G,VVS1,62.8,57.0,4.55,4.52,2.85,1053
5042,0.7,Ideal,D,VS1,62.8,53.4,5.64,5.68,3.55,3618
9282,0.38,Ideal,G,SI1,62.4,57.0,4.62,4.65,2.89,666
13613,0.3,Premium,D,VS2,62.2,60.0,4.28,4.3,2.67,710
3743,0.71,Ideal,D,VS1,61.5,58.0,5.75,5.77,3.54,3582
16225,1.25,Ideal,G,VVS2,62.0,59.0,6.88,6.96,4.29,11089
2223,0.34,Ideal,D,VS2,60.6,57.0,4.53,4.51,2.74,1033
11853,1.01,Premium,F,VS1,61.7,58.0,6.4,6.43,3.96,7372
18595,0.41,Very Good,D,SI1,60.3,63.0,4.78,4.8,2.89,717
25567,0.5,Good,E,VS2,63.3,64.0,4.98,5.0,3.16,1348
25533,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,10927
25258,1.01,Premium,D,SI1,59.1,61.0,6.5,6.46,3.83,4909
4530,0.3,Very Good,G,VVS2,62.9,55.0,4.3,4.32,2.71,684
23225,1.11,Premium,F,SI2,62.1,58.0,6.63,6.51,4.1,4283
3148,0.32,Ideal,D,SI1,61.4,57.0,4.41,4.42,2.71,589
19087,0.7,Very Good,G,SI2,60.7,58.0,5.74,5.76,3.49,2141
21296,1.05,Very Good,F,SI2,62.1,58.0,6.47,6.5,4.03,4436
10959,2.1,Very Good,J,SI2,59.1,58.0,8.4,8.46,4.98,12381
5600,0.7,Good,E,VS1,60.2,61.0,5.71,5.75,3.45,3018
3007,0.9,Premium,D,SI2,61.2,62.0,6.22,6.07,3.76,4133
21982,0.31,Ideal,G,IF,62.1,56.0,4.31,4.34,2.69,871
19631,1.21,Premium,I,VS2,62.2,59.0,6.79,6.85,4.24,5502
18898,0.5,Very Good,D,VS2,63.3,54.0,5.07,5.04,3.2,1758
16768,1.13,Premium,D,SI2,58.3,60.0,6.83,6.78,3.97,3883
25682,1.03,Ideal,F,VVS2,62.0,56.0,6.48,6.45,4.01,9413
26907,0.36,Very Good,I,VS1,60.3,60.0,4.58,4.64,2.78,568
5892,1.12,Premium,G,I1,60.3,60.0,6.75,6.69,4.05,3017
25196,0.35,Ideal,E,VS2,62.0,57.0,4.55,4.51,2.81,984
16119,1.52,Premium,G,VVS1,62.7,59.0,7.32,7.35,4.6,12498
14104,1.31,Very Good,I,SI1,62.6,59.0,6.97,6.86,4.33,6686
23424,0.3,Very Good,E,SI1,62.9,56.0,4.25,4.3,2.69,526
1359,0.53,Very Good,E,VS1,61.9,59.0,5.16,5.21,3.21,1830
923,1.01,Ideal,D,SI1,63.0,56.0,6.36,6.41,4.02,6579
2540,0.32,Ideal,D,VVS2,62.0,55.0,4.39,4.41,2.73,867
927,0.6,Ideal,H,VS1,61.6,56.0,5.4,5.42,3.33,1820
149,1.11,Premium,E,SI2,,61.0,6.66,6.61,4.09,4177
4394,1.19,Premium,I,SI1,62.1,59.0,6.84,6.78,4.23,5664
13856,0.3,Very Good,G,VVS1,63.2,58.0,4.25,4.23,2.68,1013
13549,0.7,Ideal,H,SI2,60.6,54.0,5.73,5.65,3.45,1715
6346,0.33,Very Good,H,SI1,63.0,57.0,4.39,4.41,2.77,475
20880,0.74,Ideal,F,VS1,61.7,56.0,5.83,5.78,3.58,3170
13984,0.41,Very Good,F,VS2,62.6,57.0,4.71,4.74,2.96,863
6607,0.76,Ideal,J,SI1,61.9,53.0,5.85,5.92,3.64,1859
25618,0.74,Ideal,D,VS2,62.0,57.0,5.79,5.83,3.6,3487
23819,1.05,Very Good,F,SI1,59.7,60.0,6.63,6.71,3.98,5666
16366,2.01,Premium,F,SI2,61.3,61.0,8.02,7.96,4.9,17746
10001,1.2,Ideal,I,SI2,63.0,57.0,6.77,6.7,4.24,4596
10406,0.7,Premium,G,SI1,58.6,62.0,5.83,5.8,3.41,2375
23164,0.71,Very Good,I,VS2,62.8,59.0,5.64,5.67,3.55,2185
20647,0.74,Ideal,G,VVS1,62.1,56.0,5.78,5.82,3.6,3388
25931,0.51,Ideal,E,VS2,60.9,56.0,5.2,5.15,3.15,1781
23878,0.5,Very Good,G,SI1,62.2,60.0,5.03,5.07,3.14,1197
12267,1.02,Very Good,I,VS2,59.3,59.0,6.56,6.6,3.9,4532
24162,1.7,Very Good,E,VS2,58.6,60.0,7.91,7.82,4.61,18107
18456,0.8,Premium,H,SI1,62.0,59.0,5.91,5.96,3.68,2699
20409,0.32,Ideal,G,IF,61.8,55.0,4.43,4.41,2.73,1020
24208,0.9,Good,G,SI1,63.9,60.0,6.1,6.07,3.89,3512
18747,0.52,Ideal,I,SI1,61.8,54.0,5.16,5.19,3.2,1094
14960,0.7,Premium,H,SI2,60.5,61.0,5.75,5.72,3.47,1808
8994,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,3427
2298,0.43,Premium,G,VS1,60.9,57.0,4.91,4.88,2.98,1008
3257,0.31,Ideal,D,VS2,62.5,56.0,4.29,4.32,2.69,734
3523,0.32,Ideal,F,VVS1,61.5,56.0,4.41,4.43,2.72,912
7362,2.19,Premium,H,SI2,61.7,58.0,8.38,8.28,5.14,17554
12054,0.3,Very Good,G,VS1,63.4,58.0,4.25,4.23,2.69,776
6015,0.24,Ideal,G,VVS1,62.2,56.0,4.0,4.04,2.5,559
13823,0.9,Ideal,G,VVS2,61.6,56.0,6.2,6.23,3.83,6302
6027,0.51,Good,F,SI1,63.8,56.0,5.08,5.04,3.23,1312
13327,0.5,Fair,F,I1,57.5,66.0,5.3,5.17,3.01,827
26608,1.13,Very Good,F,VVS2,59.6,59.0,6.82,6.87,4.08,9539
13326,1.01,Premium,G,SI2,63.0,59.0,6.38,6.32,4.0,3923
17592,0.3,Ideal,F,VS1,62.2,54.4,4.3,4.33,2.68,652
19638,0.81,Premium,G,VS1,62.1,58.0,5.96,5.92,3.69,3311
1160,0.42,Premium,H,VVS1,60.9,62.0,4.86,4.8,2.94,1096
9239,1.29,Premium,I,SI1,61.8,59.0,6.99,6.96,4.31,6429
12382,0.41,Ideal,I,VVS1,61.8,55.0,4.79,4.76,2.95,1107
10331,0.52,Very Good,D,VS1,62.6,59.0,5.03,5.13,3.18,1860
13041,0.56,Ideal,G,SI1,62.0,57.0,5.25,5.27,3.26,1631
19740,0.42,Premium,G,VS1,60.6,58.0,4.95,4.82,2.96,984
171,1.53,Very Good,F,SI1,58.5,59.0,7.55,7.62,4.44,11713
2558,0.73,Ideal,I,VS2,61.7,55.0,5.79,5.82,3.58,2453
23493,0.37,Ideal,G,VS2,60.8,57.0,4.66,4.61,2.82,833
14606,0.37,Ideal,F,VS2,61.7,55.0,4.61,4.73,2.88,759
14930,1.0,Premium,D,SI2,61.6,58.0,6.45,6.37,3.95,4626
18901,0.3,Ideal,G,VVS1,62.0,55.0,4.31,4.34,2.68,789
949,1.5,Ideal,H,VS1,61.3,55.0,7.37,7.34,4.51,10080
1711,0.78,Very Good,G,VS2,61.7,58.0,5.87,5.92,3.64,3074
11015,0.4,Ideal,G,VVS2,62.6,57.0,4.68,4.75,2.95,931
26894,1.51,Premium,F,VS1,62.7,59.0,7.31,7.23,4.56,13134
3774,1.74,Premium,G,VS1,61.7,58.0,7.78,7.69,4.77,17904
24033,0.4,Ideal,F,IF,62.3,57.0,4.69,4.71,2.93,1292
4886,0.7,Premium,D,SI2,62.1,60.0,5.73,5.71,3.55,2319
17750,0.9,Ideal,F,SI1,61.0,56.0,6.17,6.19,3.77,5122
21,1.04,Premium,D,VVS2,61.1,60.0,6.54,6.51,3.99,10984
23685,1.01,Premium,G,VS2,61.9,59.0,6.38,6.34,3.94,5864
7088,0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,1395
5749,0.5,Very Good,D,SI1,63.5,57.0,5.09,5.05,3.22,1257
3453,1.01,Very Good,E,SI1,60.0,60.0,6.45,6.49,3.88,5556
16045,1.0,Premium,G,VS1,62.3,58.0,6.39,6.3,3.95,6290
11160,0.52,Ideal,F,SI2,60.9,57.0,5.22,5.2,3.17,1226
7316,0.9,Ideal,E,SI2,62.6,56.0,6.15,6.06,3.82,3200
333,0.32,Ideal,E,VVS2,61.3,55.0,4.41,4.43,2.71,1010
9164,1.2,Premium,H,SI2,,58.0,6.76,6.81,4.24,5280
20093,1.52,Premium,H,SI1,61.0,58.0,7.44,7.39,4.52,9700
19417,0.31,Very Good,H,VVS1,58.5,59.0,4.45,4.5,2.62,755
6847,1.05,Ideal,F,SI2,60.3,55.0,6.55,6.68,3.99,4987
25928,0.33,Good,H,VS2,63.8,55.0,4.44,4.4,2.82,668
23000,2.02,Very Good,H,SI1,59.3,60.0,8.14,8.21,4.85,18236
22798,0.34,Good,F,SI2,63.9,56.0,4.4,4.43,2.82,417
14448,1.05,Ideal,G,VS2,60.8,57.0,6.58,6.65,4.02,6486
26164,1.0,Ideal,F,SI1,62.0,57.0,6.37,6.43,3.97,5197
22412,1.51,Premium,J,VS1,62.1,58.0,7.36,7.4,4.58,8371
1773,0.54,Premium,F,VS1,60.0,59.0,5.3,5.23,3.16,1770
6564,1.01,Good,G,VS2,63.9,54.0,6.37,6.31,4.05,5701
12311,1.11,Ideal,I,SI1,61.9,57.0,6.62,6.67,4.11,4709
9161,2.09,Very Good,F,SI2,63.4,55.0,8.18,8.11,5.16,18640
6135,0.4,Ideal,F,VVS1,61.3,56.0,4.73,4.76,2.91,1263
9542,0.92,Fair,F,SI2,65.3,58.0,6.08,6.04,3.96,3282
8221,1.5,Very Good,E,SI2,63.3,57.0,7.28,7.23,4.59,7728
19875,0.81,Ideal,E,SI1,62.3,57.0,5.95,5.99,3.72,3404
14481,0.42,Ideal,D,VVS2,61.4,56.0,4.85,4.82,2.97,1389
26921,0.9,Premium,E,SI1,62.7,60.0,6.13,6.03,3.81,4443
13766,1.54,Very Good,D,SI1,63.0,59.0,7.31,7.35,4.62,13196
24851,0.59,Premium,E,VS2,60.1,59.0,5.46,5.42,3.27,2578
6175,0.95,Premium,D,SI2,60.1,61.0,6.37,6.35,3.82,4341
22382,0.4,Ideal,G,SI1,60.1,56.0,4.8,4.85,2.9,1084
24069,0.57,Ideal,H,VS1,61.3,55.1,5.34,5.42,3.29,1720
6916,0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,1949
24018,1.04,Ideal,H,SI2,62.1,56.0,6.5,6.48,4.03,4484
5403,2.74,Fair,J,I1,64.9,61.0,8.76,8.66,5.65,8807
9172,0.75,Premium,H,SI1,60.7,62.0,5.87,5.82,3.55,2331
5576,0.73,Premium,H,SI2,61.2,59.0,5.83,5.77,3.55,1699
4009,0.71,Very Good,F,VS2,63.1,58.0,5.65,5.7,3.58,2588
10030,0.78,Good,E,SI2,63.7,54.0,5.82,5.77,3.69,2363
14990,0.41,Good,D,VS1,,62.0,4.8,4.84,2.9,986
24260,0.5,Good,F,VS2,60.9,60.4,5.13,5.2,3.14,1565
21578,0.35,Premium,F,VS2,61.4,59.0,4.56,4.53,2.79,906
14920,1.21,Good,G,VS1,63.6,56.0,6.8,6.72,4.3,8741
24120,0.3,Ideal,G,VS1,61.4,55.0,4.38,4.32,2.67,673
7742,0.76,Ideal,F,SI1,62.7,57.0,5.82,5.85,3.66,2607
24228,2.05,Ideal,J,VS2,61.7,54.9,8.16,8.24,5.05,14111
7045,1.0,Good,E,SI2,63.5,54.0,6.35,6.41,4.05,4400
552,0.62,Ideal,D,VS2,61.2,56.0,5.49,5.52,3.37,2243
9822,0.51,Ideal,F,SI2,61.0,55.0,5.18,5.21,3.17,1100
3975,0.59,Good,F,VS2,63.5,55.0,5.31,5.36,3.39,1573
7294,0.58,Ideal,D,VVS2,62.1,57.0,5.32,5.4,3.32,2617
12253,1.29,Good,J,VS2,58.2,61.0,7.07,7.12,4.13,5898
866,1.03,Very Good,F,IF,62.8,57.0,6.4,6.47,4.04,10032
1866,1.51,Good,D,VS1,63.7,55.0,7.28,7.22,4.62,17111
20106,0.54,Ideal,F,VS2,61.4,57.0,5.2,5.25,3.21,1662
18971,0.7,Very Good,I,SI1,61.4,57.0,5.72,5.75,3.52,2028
14847,1.13,Ideal,G,VS2,62.7,57.0,6.65,6.68,4.18,6525
2654,1.12,Premium,D,SI2,60.5,59.0,6.72,6.76,4.08,5233
25740,0.35,Very Good,E,SI1,62.7,57.0,4.47,4.52,2.82,614
7058,0.72,Ideal,H,VVS2,62.3,56.0,5.74,5.81,3.6,2752
9379,0.35,Ideal,D,VVS1,62.0,54.0,4.56,4.57,2.83,1266
24254,1.27,Ideal,F,VS2,61.0,54.0,7.0,7.02,4.28,10656
24968,1.35,Very Good,H,SI2,62.2,56.0,7.02,7.06,4.38,6088
18231,0.42,Very Good,D,SI1,63.3,58.0,4.75,4.73,3.0,942
3841,0.3,Ideal,I,VVS1,62.1,56.0,4.3,4.33,2.68,552
12657,0.7,Very Good,H,SI1,63.0,55.0,5.59,5.64,3.54,2048
12671,0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,886
5770,0.31,Ideal,G,SI2,61.7,56.0,4.34,4.38,2.69,408
20544,0.32,Ideal,G,VVS2,62.2,57.0,4.38,4.36,2.72,936
20021,0.51,Ideal,H,VVS2,61.6,55.0,5.11,5.14,3.16,1877
24663,0.23,Premium,E,VVS1,61.1,60.0,4.01,3.95,2.43,680
11509,1.63,Premium,E,VS2,61.8,58.0,7.57,7.49,4.65,13678
25543,0.52,Very Good,H,SI1,62.6,59.0,5.06,5.13,3.19,1161
19553,0.35,Very Good,H,SI1,61.0,62.0,4.52,4.56,2.77,491
2753,0.7,Very Good,E,SI1,61.5,56.0,5.74,5.8,3.55,2239
11772,0.41,Ideal,D,VS1,61.0,57.0,4.78,4.82,2.93,1151
820,2.1,Very Good,J,VS2,61.3,59.0,8.21,8.27,5.05,14229
16775,0.82,Premium,F,SI1,61.1,60.0,6.02,5.96,3.66,3080
2863,0.72,Ideal,F,SI2,61.2,58.0,5.72,5.78,3.52,2300
9422,0.5,Very Good,D,VS2,63.3,57.0,5.08,5.06,3.21,1819
26156,1.56,Ideal,H,VS2,60.7,57.0,7.49,7.53,4.56,12146
19496,0.3,Premium,F,VS2,60.4,58.0,4.33,4.31,2.61,776
20308,1.5,Good,E,SI1,58.5,59.0,7.45,7.49,4.37,11554
16295,0.97,Fair,F,I1,68.5,54.0,6.26,6.05,4.22,1787
20082,2.02,Ideal,G,SI2,62.0,55.0,8.16,8.1,5.04,18296
20207,1.01,Very Good,H,SI1,63.1,59.0,6.34,6.43,4.03,4705
25126,0.3,Very Good,G,VVS2,61.6,56.0,4.27,4.3,2.64,552
7871,1.2,Good,G,VS1,63.4,56.0,6.7,6.74,4.26,8442
22187,1.6,Ideal,F,SI1,61.1,55.0,7.55,7.58,4.62,13140
25251,0.38,Very Good,D,SI2,62.1,55.0,4.62,4.65,2.88,633
12943,0.9,Good,D,SI2,63.5,62.0,6.09,6.13,3.88,3425
9784,0.51,Very Good,E,VS2,63.6,59.0,4.99,5.07,3.2,1577
8969,0.71,Ideal,D,VS2,62.4,56.0,5.74,5.7,3.57,3372
16902,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,8319
12790,0.39,Ideal,I,SI1,62.4,54.0,4.67,4.69,2.92,534
2130,0.74,Ideal,F,VS2,60.8,57.0,5.85,5.87,3.56,3246
26325,0.43,Ideal,G,VS1,61.3,57.0,4.85,4.88,2.98,943
8208,2.01,Fair,I,SI2,,58.0,7.93,7.69,5.21,10711
3275,0.3,Ideal,E,VVS1,61.6,56.0,4.3,4.34,2.66,838
23970,0.54,Ideal,D,SI1,61.5,56.0,5.23,5.25,3.22,1662
135,0.3,Ideal,H,VS1,61.6,55.0,4.27,4.3,2.64,526
22770,1.0,Very Good,G,VVS2,63.1,58.0,6.37,6.33,4.01,7589
8498,1.01,Good,H,SI1,63.4,59.0,6.28,6.34,4.0,4749
2567,1.22,Premium,I,VS2,60.1,58.0,6.92,7.0,4.18,5405
10373,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,665
25884,0.96,Fair,G,SI2,72.2,56.0,6.01,5.81,4.28,2438
14551,0.71,Premium,F,VS2,62.6,58.0,5.67,5.7,3.56,2853
12348,0.41,Very Good,F,SI1,63.5,56.0,4.75,4.7,3.0,904
5193,2.01,Ideal,E,SI2,62.2,57.0,8.04,8.09,5.02,17688
24601,2.01,Very Good,E,SI2,63.3,61.0,7.86,7.8,4.96,15618
12945,1.06,Ideal,I,VS2,62.3,56.0,6.56,6.51,4.07,4530
8648,0.9,Ideal,I,SI1,62.0,56.0,6.16,6.23,3.84,3537
25506,0.34,Premium,E,SI2,61.7,58.0,4.5,4.54,2.79,477
5263,1.5,Ideal,D,SI2,63.0,56.0,7.3,7.25,4.58,10122
23030,2.28,Very Good,I,SI2,62.9,57.0,8.34,8.41,5.27,16041
21011,1.21,Premium,J,VVS1,61.3,59.0,6.81,6.86,4.19,5893
2219,0.34,Very Good,G,VVS2,60.4,57.0,4.53,4.56,2.74,713
7938,0.51,Ideal,G,VVS2,62.0,57.0,5.11,5.15,3.18,1877
25691,0.55,Premium,D,SI1,61.2,58.0,5.29,5.24,3.22,1819
21667,0.57,Very Good,G,SI1,60.4,58.0,5.37,5.42,3.26,1273
24799,2.11,Very Good,D,SI2,60.9,60.0,8.21,8.28,5.02,18407
3464,0.32,Premium,E,VVS2,61.1,58.0,4.42,4.45,2.71,842
7534,0.9,Ideal,G,SI1,62.6,56.0,6.16,6.23,3.88,3841
8772,0.72,Ideal,G,SI2,61.7,56.0,5.76,5.71,3.54,2177
15336,0.32,Ideal,H,VS1,61.8,55.0,4.42,4.41,2.73,720
10697,1.44,Premium,G,VS2,59.5,61.0,7.38,7.3,4.37,11032
24058,0.41,Very Good,G,VS1,62.3,56.0,4.77,4.8,2.98,899
22638,1.21,Ideal,H,SI1,60.7,57.0,6.85,6.89,4.17,7810
11176,0.29,Very Good,E,VVS1,59.5,61.0,4.29,4.31,2.56,609
19520,0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,855
379,0.31,Good,G,VS2,63.1,58.0,4.3,4.35,2.73,544
1767,0.4,Premium,D,VS2,61.7,59.0,4.73,4.76,2.93,982
11249,0.31,Ideal,D,VS2,62.1,56.0,4.35,4.34,2.7,942
1985,1.01,Premium,G,VS2,61.2,57.0,6.46,6.41,3.94,5701
23778,0.36,Very Good,F,VS2,63.1,57.0,4.53,4.51,2.85,708
19096,0.33,Ideal,F,VS2,62.3,56.0,4.43,4.46,2.77,666
23035,0.91,Good,I,SI2,57.9,60.0,6.46,6.39,3.72,3061
11365,0.71,Ideal,H,IF,63.0,57.0,5.68,5.72,3.59,3354
5552,0.56,Ideal,I,VVS1,62.0,56.0,5.29,5.26,3.27,1698
1146,0.71,Good,F,IF,62.1,62.0,5.68,5.79,3.56,3393
7969,0.78,Premium,J,SI1,63.0,60.0,5.88,5.82,3.66,1954
1710,1.0,Very Good,G,VS2,62.7,58.0,6.34,6.42,4.0,5544
12,1.1,Premium,D,SI1,60.7,55.0,6.74,6.71,4.08,6468
10710,1.01,Very Good,H,SI1,63.5,62.0,6.36,6.24,4.0,4513
22969,1.68,Good,E,I1,64.3,60.0,7.48,7.44,4.8,5871
2838,1.59,Very Good,I,VS2,60.5,63.0,7.52,7.45,4.53,10106
4424,0.7,Ideal,F,SI1,60.3,58.0,5.76,5.81,3.49,2671
16502,0.39,Ideal,H,VVS2,61.9,54.0,4.7,4.73,2.92,911
102,0.7,Fair,E,SI1,65.2,58.0,5.57,5.54,3.62,2318
2608,1.0,Ideal,G,VVS1,61.9,57.0,6.43,6.39,3.97,8366
20012,0.34,Premium,H,VVS1,61.5,60.0,4.45,4.49,2.75,775
5764,0.9,Ideal,H,SI1,62.1,56.0,6.14,6.19,3.83,4492
19061,0.7,Ideal,D,SI1,62.3,53.0,5.7,5.72,3.56,2726
19799,0.7,Very Good,E,VS1,63.4,56.0,5.6,5.63,3.56,3107
20290,0.9,Very Good,H,VVS2,62.9,58.0,6.1,6.15,3.85,4186
11884,0.27,Very Good,E,VVS1,62.4,55.0,4.18,4.22,2.62,591
15818,0.36,Ideal,E,VS2,60.8,56.0,4.64,4.6,2.81,1013
15606,1.11,Ideal,G,SI2,60.5,56.0,6.71,6.67,4.05,4755
20328,1.25,Premium,I,VS2,61.0,59.0,6.89,6.98,4.23,5975
1508,0.33,Ideal,G,VVS1,61.8,55.0,4.42,4.45,2.74,868
2961,0.53,Ideal,G,VVS2,62.2,54.0,5.17,5.22,3.23,1948
1106,0.7,Very Good,E,VS1,63.4,57.0,5.63,5.67,3.58,3095
2114,0.3,Premium,F,SI1,60.9,60.0,4.33,4.37,2.65,500
17001,2.01,Ideal,I,VS2,64.8,55.0,7.91,7.87,5.12,15729
5441,0.27,Very Good,D,VS1,63.2,55.0,4.1,4.16,2.61,470
21228,0.71,Premium,J,SI2,60.7,59.0,5.75,5.71,3.48,1609
6829,1.6,Premium,E,SI1,61.2,58.0,7.59,7.5,4.62,9229
12601,0.75,Ideal,G,VS2,61.6,55.0,5.86,5.89,3.62,3073
438,0.3,Ideal,E,SI2,62.1,54.0,4.32,4.35,2.69,401
18007,0.52,Very Good,E,SI1,60.8,56.0,5.17,5.2,3.15,1343
5267,0.71,Premium,G,SI1,62.3,56.0,5.69,5.65,3.53,2283
16596,0.7,Premium,H,SI2,61.3,61.0,5.67,5.62,3.46,1749
25169,0.51,Ideal,G,SI2,61.5,55.0,5.16,5.18,3.18,1129
13900,1.71,Ideal,E,SI2,61.9,57.0,7.69,7.65,4.75,11816
20495,0.38,Premium,G,SI1,59.5,62.0,4.71,4.67,2.79,855
9398,1.11,Ideal,I,SI1,61.7,57.0,6.61,6.64,4.09,6090
1084,0.41,Ideal,G,VS1,60.8,56.0,4.79,4.82,2.92,899
18961,1.38,Premium,G,VS1,62.4,58.0,7.14,7.09,4.44,10850
21421,1.08,Ideal,D,SI1,62.7,57.0,6.52,6.56,4.1,6539
20989,0.79,Very Good,D,SI1,59.7,57.0,5.96,5.99,3.57,3432
14063,0.3,Ideal,G,VVS1,62.1,57.0,4.27,4.29,2.66,764
6554,0.39,Premium,J,VS1,61.6,59.0,4.67,4.71,2.89,616
4972,0.61,Ideal,E,SI2,62.0,54.0,5.46,5.48,3.39,1368
17848,0.31,Premium,H,VS2,58.9,61.0,4.46,4.43,2.62,586
17028,0.43,Very Good,G,VS2,61.0,56.0,4.87,4.89,2.98,844
11001,0.33,Ideal,G,IF,62.1,56.0,4.41,4.44,2.75,984
16406,0.31,Ideal,E,VS2,62.0,56.0,4.37,4.34,2.7,872
25965,0.7,Very Good,F,SI1,62.4,56.0,5.63,5.69,3.53,2573
5607,0.3,Premium,F,IF,60.7,58.0,4.37,4.33,2.64,1013
2991,0.91,Premium,I,VS1,61.9,57.0,6.24,6.19,3.85,3669
3806,0.32,Premium,G,VS2,60.1,61.0,4.44,4.41,2.66,672
22644,1.52,Good,F,VS2,,59.0,7.58,7.5,4.36,12283
6249,0.32,Very Good,J,VVS1,60.2,60.0,4.42,4.49,2.68,544
10962,0.37,Very Good,H,VS2,61.2,54.0,4.62,4.7,2.85,537
16549,1.01,Premium,H,SI2,61.1,59.0,6.54,6.46,3.97,4242
11567,1.0,Premium,G,VS1,62.9,60.0,6.36,6.29,3.98,6989
